event_id,sede,start_time,end_time,total_kwh,avg_occupancy,category,duration_hours,ai_recommendation
Sogamoso_359,Sogamoso,2025-04-02 07:00:00,2025-04-02 07:00:00,23.798,33.166666666666664,Pico de Demanda Inesperado,1,Pending...
Duitama_377,Duitama,2025-05-12 07:00:00,2025-05-12 07:00:00,23.789,53.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_166,Sogamoso,2022-08-26 09:00:00,2022-08-26 09:00:00,23.757,75.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_334,Sogamoso,2024-11-05 10:00:00,2024-11-05 10:00:00,23.752,76.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_171,Sogamoso,2022-09-06 16:00:00,2022-09-06 16:00:00,23.744,78.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_380,Sogamoso,2025-05-14 17:00:00,2025-05-14 17:00:00,23.724,78.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_285,Sogamoso,2024-05-27 16:00:00,2024-05-27 16:00:00,23.705,66.05,Pico de Demanda Inesperado,1,Pending...
Sogamoso_132,Sogamoso,2022-01-04 04:00:00,2022-01-04 04:00:00,23.687570860177907,4.0,Consumo Fantasma,1,Pending...
Duitama_187,Duitama,2022-04-18 17:00:00,2022-04-18 17:00:00,23.652,52.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_148,Sogamoso,2022-05-24 07:00:00,2022-05-24 07:00:00,23.651,72.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_396,Sogamoso,2025-06-09 17:00:00,2025-06-09 17:00:00,23.644,79.5,Pico de Demanda Inesperado,1,Pending...
Sogamoso_151,Sogamoso,2022-06-02 17:00:00,2022-06-02 17:00:00,23.631,73.5,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_34,Chiquinquirá,2019-08-01 11:00:00,2019-08-01 11:00:00,23.63056106268049,6.6,Pico de Demanda Inesperado,1,Pending...
Duitama_225,Duitama,2023-01-14 22:00:00,2023-01-14 22:00:00,23.63056106268049,4.3,Consumo Fantasma,1,Pending...
Sogamoso_276,Sogamoso,2024-05-06 16:00:00,2024-05-06 16:00:00,23.614,70.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_180,Sogamoso,2022-09-26 17:00:00,2022-09-26 17:00:00,23.595,76.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_392,Sogamoso,2025-06-02 07:00:00,2025-06-02 07:00:00,23.545,46.85000000000001,Pico de Demanda Inesperado,1,Pending...
Tunja_1,Tunja,2018-01-17 19:00:00,2018-01-17 19:00:00,23.51654146768565,33.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_79,Sogamoso,2019-06-11 08:00:00,2019-06-11 08:00:00,23.515,77.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_329,Sogamoso,2024-10-14 09:00:00,2024-10-14 09:00:00,23.501,76.25,Pico de Demanda Inesperado,1,Pending...
Tunja_253,Tunja,2025-07-05 15:00:00,2025-07-05 15:00:00,23.488036568936938,7.7,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_68,Chiquinquirá,2022-05-31 20:00:00,2022-05-31 20:00:00,23.473784119562584,29.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_290,Sogamoso,2024-06-06 10:00:00,2024-06-06 10:00:00,23.465,81.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_72,Sogamoso,2019-05-06 09:00:00,2019-05-06 09:00:00,23.41,80.7,Pico de Demanda Inesperado,1,Pending...
Duitama_55,Duitama,2019-02-12 17:00:00,2019-02-12 17:00:00,23.384,76.1,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_21,Chiquinquirá,2019-03-08 13:00:00,2019-03-08 13:00:00,23.374016973942098,61.1,Pico de Demanda Inesperado,1,Pending...
Tunja_256,Tunja,2025-07-12 13:00:00,2025-07-12 13:00:00,23.374016973942098,9.3,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_1,Chiquinquirá,2018-01-20 11:00:00,2018-01-20 11:00:00,23.359764524567744,41.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_252,Sogamoso,2023-11-22 09:00:00,2023-11-22 09:00:00,23.33,79.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_270,Sogamoso,2024-04-10 16:00:00,2024-04-10 16:00:00,23.325,79.9,Pico de Demanda Inesperado,1,Pending...
Duitama_338,Duitama,2024-09-16 07:00:00,2024-09-16 07:00:00,23.307,39.7,Pico de Demanda Inesperado,1,Pending...
Duitama_382,Duitama,2025-06-02 16:00:00,2025-06-02 16:00:00,23.306,66.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_275,Sogamoso,2024-05-06 07:00:00,2024-05-06 07:00:00,23.299,75.5,Pico de Demanda Inesperado,1,Pending...
Duitama_258,Duitama,2023-08-28 17:00:00,2023-08-28 17:00:00,23.295,54.45,Pico de Demanda Inesperado,1,Pending...
Duitama_58,Duitama,2019-02-19 16:00:00,2019-02-19 16:00:00,23.276,78.7,Pico de Demanda Inesperado,1,Pending...
Duitama_43,Duitama,2019-01-21 16:00:00,2019-01-21 16:00:00,23.263,71.1,Pico de Demanda Inesperado,1,Pending...
Sogamoso_266,Sogamoso,2024-04-01 07:00:00,2024-04-01 07:00:00,23.261,62.8,Pico de Demanda Inesperado,1,Pending...
Duitama_62,Duitama,2019-02-27 17:00:00,2019-02-27 17:00:00,23.26,79.6,Pico de Demanda Inesperado,1,Pending...
Duitama_73,Duitama,2019-03-25 17:00:00,2019-03-25 17:00:00,23.251,85.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_383,Sogamoso,2025-05-19 15:00:00,2025-05-19 15:00:00,23.248,68.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_133,Sogamoso,2022-01-08 23:00:00,2022-01-08 23:00:00,23.238618704885727,4.4,Consumo Fantasma,1,Pending...
Duitama_45,Duitama,2019-01-23 16:00:00,2019-01-23 16:00:00,23.196,79.7,Pico de Demanda Inesperado,1,Pending...
Duitama_312,Duitama,2024-05-20 17:00:00,2024-05-20 17:00:00,23.171,49.400000000000006,Pico de Demanda Inesperado,1,Pending...
Sogamoso_238,Sogamoso,2023-09-11 07:00:00,2023-09-11 07:00:00,23.119,50.2,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_35,Chiquinquirá,2019-08-08 16:00:00,2019-08-08 16:00:00,23.110346660516537,5.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_150,Sogamoso,2022-05-30 07:00:00,2022-05-30 07:00:00,23.108,53.7,Pico de Demanda Inesperado,1,Pending...
Duitama_316,Duitama,2024-06-03 07:00:00,2024-06-03 07:00:00,23.1,54.4,Pico de Demanda Inesperado,1,Pending...
Duitama_339,Duitama,2024-09-23 07:00:00,2024-09-23 07:00:00,23.095,54.4,Pico de Demanda Inesperado,1,Pending...
Tunja_52,Tunja,2019-03-11 20:00:00,2019-03-11 20:00:00,23.081841761767823,35.1,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_73,Chiquinquirá,2022-09-22 18:00:00,2022-09-22 18:00:00,23.00345329020887,25.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_3,Sogamoso,2018-02-14 00:00:00,2018-02-14 00:00:00,22.989200840834517,15.5,Uso Nocturno Inusual,1,Pending...
Sogamoso_176,Sogamoso,2022-09-19 07:00:00,2022-09-19 07:00:00,22.922,55.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_94,Sogamoso,2019-09-02 07:00:00,2019-09-02 07:00:00,22.907,70.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_138,Sogamoso,2022-04-01 07:00:00,2022-04-01 07:00:00,22.877,69.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_374,Sogamoso,2025-04-29 17:00:00,2025-04-29 17:00:00,22.813,75.0,Pico de Demanda Inesperado,1,Pending...
Duitama_95,Duitama,2019-05-06 17:00:00,2019-05-06 17:00:00,22.796,75.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_363,Sogamoso,2025-04-07 07:00:00,2025-04-07 07:00:00,22.788,54.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_80,Sogamoso,2019-06-12 09:00:00,2019-06-12 09:00:00,22.766,82.0,Pico de Demanda Inesperado,1,Pending...
Duitama_135,Duitama,2019-09-16 17:00:00,2019-09-16 17:00:00,22.669,39.13333333333334,Pico de Demanda Inesperado,1,Pending...
Sogamoso_74,Sogamoso,2019-05-20 07:00:00,2019-05-20 07:00:00,22.621,66.2,Pico de Demanda Inesperado,1,Pending...
Duitama_49,Duitama,2019-02-01 07:00:00,2019-02-01 07:00:00,22.619,79.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_322,Sogamoso,2024-09-24 17:00:00,2024-09-24 17:00:00,22.571,74.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_339,Sogamoso,2024-12-02 07:00:00,2024-12-02 07:00:00,22.508,66.2,Pico de Demanda Inesperado,1,Pending...
Duitama_185,Duitama,2022-04-11 07:00:00,2022-04-11 07:00:00,22.477,39.75,Pico de Demanda Inesperado,1,Pending...
Sogamoso_438,Sogamoso,2025-10-16 09:00:00,2025-10-16 09:00:00,22.367,83.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_214,Sogamoso,2023-05-15 16:00:00,2023-05-15 16:00:00,22.34,75.1,Pico de Demanda Inesperado,1,Pending...
Duitama_50,Duitama,2019-02-05 09:00:00,2019-02-05 09:00:00,22.326,81.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_288,Sogamoso,2024-06-03 07:00:00,2024-06-03 07:00:00,22.326,32.66666666666667,Pico de Demanda Inesperado,1,Pending...
Sogamoso_2,Sogamoso,2018-01-18 01:00:00,2018-01-18 01:00:00,22.290830821491124,17.7,Uso Nocturno Inusual,1,Pending...
Sogamoso_255,Sogamoso,2023-11-27 10:00:00,2023-11-27 10:00:00,22.263,88.3,Pico de Demanda Inesperado,1,Pending...
Sogamoso_375,Sogamoso,2025-05-05 17:00:00,2025-05-05 17:00:00,22.262,68.7,Pico de Demanda Inesperado,1,Pending...
Duitama_274,Duitama,2023-12-12 01:00:00,2023-12-12 01:00:00,22.24094724868088,4.2,Consumo Fantasma,1,Pending...
Duitama_53,Duitama,2019-02-11 17:00:00,2019-02-11 17:00:00,22.223,69.3,Pico de Demanda Inesperado,1,Pending...
Duitama_275,Duitama,2023-12-26 20:00:00,2023-12-26 20:00:00,22.21956857461935,3.5,Consumo Fantasma,1,Pending...
Sogamoso_1,Sogamoso,2018-01-07 09:00:00,2018-01-07 09:00:00,22.18393745118346,4.3,Consumo Fantasma,1,Pending...
Sogamoso_350,Sogamoso,2025-02-14 07:00:00,2025-02-14 07:00:00,21.742,75.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_217,Sogamoso,2023-05-23 17:00:00,2023-05-23 17:00:00,21.734,78.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_340,Sogamoso,2024-12-03 17:00:00,2024-12-03 17:00:00,21.662,77.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_332,Sogamoso,2024-10-29 09:00:00,2024-10-29 09:00:00,21.62,83.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_28,Sogamoso,2018-09-10 07:00:00,2018-09-10 07:00:00,21.615,39.5,Pico de Demanda Inesperado,1,Pending...
Tunja_92,Tunja,2021-10-11 07:00:00,2021-10-11 07:00:00,21.59246080214773,41.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_338,Sogamoso,2024-11-25 16:00:00,2024-11-25 16:00:00,21.548,81.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_34,Sogamoso,2018-09-24 07:00:00,2018-09-24 07:00:00,21.502,41.349999999999994,Pico de Demanda Inesperado,1,Pending...
Sogamoso_146,Sogamoso,2022-05-09 17:00:00,2022-05-09 17:00:00,21.486,80.4,Pico de Demanda Inesperado,1,Pending...
Sogamoso_98,Sogamoso,2019-09-30 17:00:00,2019-09-30 17:00:00,21.451,71.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_42,Sogamoso,2018-11-01 10:00:00,2018-11-01 10:00:00,21.353,83.9,Pico de Demanda Inesperado,1,Pending...
Sogamoso_6,Sogamoso,2018-04-16 07:00:00,2018-04-16 07:00:00,21.258,39.95,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_53,Chiquinquirá,2021-07-29 14:00:00,2021-07-29 14:00:00,21.100751298732487,4.1,Consumo Fantasma,1,Pending...
Duitama_279,Duitama,2024-02-12 17:00:00,2024-02-12 17:00:00,21.079,72.3,Pico de Demanda Inesperado,1,Pending...
Duitama_283,Duitama,2024-03-12 07:00:00,2024-03-12 07:00:00,21.004,84.2,Pico de Demanda Inesperado,1,Pending...
Sogamoso_55,Sogamoso,2019-02-04 09:00:00,2019-02-04 09:00:00,20.767,80.0,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_72,Chiquinquirá,2022-08-24 20:00:00,2022-08-24 20:00:00,20.60904179531724,24.0,Pico de Demanda Inesperado,1,Pending...
Sogamoso_65,Sogamoso,2019-03-08 07:00:00,2019-03-08 07:00:00,20.464,83.6,Pico de Demanda Inesperado,1,Pending...
Sogamoso_327,Sogamoso,2024-10-10 16:00:00,2024-10-10 16:00:00,20.38,81.7,Pico de Demanda Inesperado,1,Pending...
Sogamoso_352,Sogamoso,2025-02-20 07:00:00,2025-02-20 07:00:00,20.314,85.6,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_58,Chiquinquirá,2021-12-06 18:00:00,2021-12-06 18:00:00,20.29548790908143,28.65,Pico de Demanda Inesperado,1,Pending...
Sogamoso_435,Sogamoso,2025-10-06 07:00:00,2025-10-06 07:00:00,20.216,35.5,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_61,Chiquinquirá,2022-03-18 19:00:00,2022-03-18 19:00:00,20.0531962697174,28.8,Pico de Demanda Inesperado,1,Pending...
Tunja_88,Tunja,2020-01-29 20:00:00,2020-01-29 20:00:00,20.038943820343043,24.53333333333333,Pico de Demanda Inesperado,1,Pending...
Sogamoso_355,Sogamoso,2025-03-03 16:00:00,2025-03-03 16:00:00,19.963,85.8,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_38,Chiquinquirá,2019-09-24 20:00:00,2019-09-24 20:00:00,19.96055534878409,34.8,Pico de Demanda Inesperado,1,Pending...
Sogamoso_351,Sogamoso,2025-02-17 10:00:00,2025-02-17 10:00:00,19.781,88.0,Pico de Demanda Inesperado,1,Pending...
Tunja_251,Tunja,2025-05-29 04:00:00,2025-05-29 04:00:00,19.7681472822303,18.1,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_127,Chiquinquirá,2025-02-04 19:00:00,2025-02-04 19:00:00,19.661253911922635,34.5,Pico de Demanda Inesperado,1,Pending...
Tunja_250,Tunja,2025-05-27 00:00:00,2025-05-27 00:00:00,19.504476968804735,19.35,Uso Nocturno Inusual,1,Pending...
Tunja_208,Tunja,2024-05-02 23:00:00,2024-05-02 23:00:00,19.468845845368847,17.0,Uso Nocturno Inusual,1,Pending...
Sogamoso_349,Sogamoso,2025-02-10 07:00:00,2025-02-10 07:00:00,19.242,35.95,Pico de Demanda Inesperado,1,Pending...
Tunja_209,Tunja,2024-05-14 23:00:00,2024-05-14 23:00:00,18.934378993830535,17.0,Uso Nocturno Inusual,1,Pending...
Tunja_103,Tunja,2022-05-06 05:00:00,2022-05-06 05:00:00,18.92012654445618,21.8,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_45,Chiquinquirá,2020-02-15 10:00:00,2020-02-15 10:00:00,18.58519398415884,38.7,Pico de Demanda Inesperado,1,Pending...
Duitama_3,Duitama,2018-03-18 22:00:00,2018-03-18 22:00:00,18.542436636035777,15.2,Pico de Demanda Inesperado,1,Pending...
Tunja_162,Tunja,2023-06-06 02:00:00,2023-06-06 02:00:00,18.485426838538356,22.0,Uso Nocturno Inusual,1,Pending...
Tunja_214,Tunja,2024-06-22 02:00:00,2024-06-22 02:00:00,18.449795715102468,6.1,Uso Nocturno Inusual,1,Pending...
Tunja_213,Tunja,2024-06-21 01:00:00,2024-06-21 01:00:00,18.41416459166658,6.4,Uso Nocturno Inusual,1,Pending...
Tunja_99,Tunja,2022-04-08 06:00:00,2022-04-08 06:00:00,18.407038366979403,15.0,Pico de Demanda Inesperado,1,Pending...
Tunja_207,Tunja,2024-04-15 00:00:00,2024-04-15 00:00:00,18.350028569481985,17.3,Uso Nocturno Inusual,1,Pending...
Tunja_200,Tunja,2024-02-29 03:00:00,2024-02-29 03:00:00,18.236008974487145,17.85,Uso Nocturno Inusual,1,Pending...
Sogamoso_262,Sogamoso,2024-02-20 16:00:00,2024-02-20 16:00:00,18.027,82.3,Pico de Demanda Inesperado,1,Pending...
Tunja_212,Tunja,2024-06-01 06:00:00,2024-06-01 06:00:00,18.007969784497465,15.9,Pico de Demanda Inesperado,1,Pending...
Tunja_158,Tunja,2023-04-16 05:00:00,2023-04-16 05:00:00,18.000843559810285,14.9,Pico de Demanda Inesperado,1,Pending...
Tunja_112,Tunja,2022-06-24 02:00:00,2022-06-24 02:00:00,17.950959987000047,5.3,Uso Nocturno Inusual,1,Pending...
Tunja_223,Tunja,2024-08-10 22:00:00,2024-08-10 22:00:00,17.943833762312867,5.3,Pico de Demanda Inesperado,1,Pending...
Tunja_101,Tunja,2022-04-30 15:00:00,2022-04-30 15:00:00,17.815561717943673,15.9,Pico de Demanda Inesperado,1,Pending...
Tunja_222,Tunja,2024-07-29 04:00:00,2024-07-29 04:00:00,17.765678145133432,6.4,Uso Nocturno Inusual,1,Pending...
Tunja_259,Tunja,2025-08-30 02:00:00,2025-08-30 02:00:00,17.7442994710719,19.1,Uso Nocturno Inusual,1,Pending...
Tunja_228,Tunja,2024-09-24 00:00:00,2024-09-24 00:00:00,17.7442994710719,18.9,Uso Nocturno Inusual,1,Pending...
Tunja_63,Tunja,2019-05-29 21:00:00,2019-05-29 21:00:00,17.730047021697544,21.5,Pico de Demanda Inesperado,1,Pending...
Tunja_211,Tunja,2024-05-24 04:00:00,2024-05-24 04:00:00,17.722920797010367,20.9,Uso Nocturno Inusual,1,Pending...
Tunja_224,Tunja,2024-08-22 04:00:00,2024-08-22 04:00:00,17.694415898261656,21.0,Uso Nocturno Inusual,1,Pending...
Tunja_218,Tunja,2024-07-04 17:00:00,2024-07-04 17:00:00,17.694415898261656,4.5,Consumo Fantasma,1,Pending...
Tunja_165,Tunja,2023-07-03 02:00:00,2023-07-03 02:00:00,17.673037224200122,5.3,Uso Nocturno Inusual,1,Pending...
Tunja_61,Tunja,2019-05-07 02:00:00,2019-05-07 02:00:00,17.651658550138592,18.2,Uso Nocturno Inusual,1,Pending...
Tunja_225,Tunja,2024-09-09 01:00:00,2024-09-09 01:00:00,17.59464875264117,20.7,Uso Nocturno Inusual,1,Pending...
Tunja_257,Tunja,2025-08-08 03:00:00,2025-08-08 03:00:00,17.494881607020687,5.0,Uso Nocturno Inusual,1,Pending...
Tunja_159,Tunja,2023-04-27 01:00:00,2023-04-27 01:00:00,17.466376708271977,17.2,Uso Nocturno Inusual,1,Pending...
Tunja_114,Tunja,2022-06-29 00:00:00,2022-06-29 00:00:00,17.430745584836092,6.6,Uso Nocturno Inusual,1,Pending...
Sogamoso_119,Sogamoso,2020-08-10 03:00:00,2020-08-10 03:00:00,17.352357113277137,2.9,Consumo Fantasma,1,Pending...
Tunja_163,Tunja,2023-06-14 23:00:00,2023-06-14 23:00:00,17.25971619234383,20.3,Uso Nocturno Inusual,1,Pending...
Tunja_11,Tunja,2018-04-28 17:00:00,2018-04-28 17:00:00,17.245463742969473,19.9,Pico de Demanda Inesperado,1,Pending...
Chiquinquirá_12,Chiquinquirá,2018-07-31 07:00:00,2018-07-31 07:00:00,17.216958844220766,5.15,Pico de Demanda Inesperado,1,Pending...
Tunja_65,Tunja,2019-06-05 02:00:00,2019-06-05 02:00:00,17.202706394846413,15.6,Uso Nocturno Inusual,1,Pending...
Tunja_157,Tunja,2023-04-07 01:00:00,2023-04-07 01:00:00,17.1742014960977,20.1,Uso Nocturno Inusual,1,Pending...
Tunja_98,Tunja,2022-04-07 04:00:00,2022-04-07 04:00:00,17.138570372661814,18.1,Uso Nocturno Inusual,1,Pending...
Duitama_1,Duitama,2018-02-25 23:00:00,2018-02-25 23:00:00,17.110065473913103,15.1,Uso Nocturno Inusual,1,Pending...
Tunja_109,Tunja,2022-06-13 06:00:00,2022-06-13 06:00:00,17.110065473913103,19.9,Pico de Demanda Inesperado,1,Pending...
Tunja_170,Tunja,2023-08-08 01:00:00,2023-08-08 01:00:00,16.882026283923427,5.1,Uso Nocturno Inusual,1,Pending...
Tunja_255,Tunja,2025-07-11 00:00:00,2025-07-11 00:00:00,16.853521385174716,6.4,Uso Nocturno Inusual,1,Pending...
Tunja_161,Tunja,2023-05-28 08:00:00,2023-05-28 08:00:00,16.853521385174716,16.2,Pico de Demanda Inesperado,1,Pending...
Tunja_237,Tunja,2024-11-29 03:00:00,2024-11-29 03:00:00,16.83926893580036,16.45,Uso Nocturno Inusual,1,Pending...
Tunja_155,Tunja,2023-04-02 20:00:00,2023-04-02 20:00:00,16.789385362990117,19.0,Pico de Demanda Inesperado,1,Pending...
Tunja_219,Tunja,2024-07-05 05:00:00,2024-07-05 05:00:00,16.78225913830294,5.5,Pico de Demanda Inesperado,1,Pending...
Tunja_216,Tunja,2024-07-01 03:00:00,2024-07-01 03:00:00,16.760880464241406,5.1,Uso Nocturno Inusual,1,Pending...
Tunja_68,Tunja,2019-07-10 17:00:00,2019-07-10 17:00:00,16.75375423955423,5.1,Pico de Demanda Inesperado,1,Pending...
Tunja_8,Tunja,2018-04-14 22:00:00,2018-04-14 22:00:00,16.69674444205681,19.1,Pico de Demanda Inesperado,1,Pending...
Tunja_102,Tunja,2022-05-01 18:00:00,2022-05-01 18:00:00,16.59697729643633,15.6,Pico de Demanda Inesperado,1,Pending...
Tunja_113,Tunja,2022-06-28 03:00:00,2022-06-28 03:00:00,16.561346173000437,4.8,Consumo Fantasma,1,Pending...
Tunja_238,Tunja,2024-12-19 10:00:00,2024-12-19 10:00:00,16.47583147675431,4.4,Consumo Fantasma,1,Pending...
Tunja_227,Tunja,2024-09-22 19:00:00,2024-09-22 19:00:00,16.39031678050818,16.2,Pico de Demanda Inesperado,1,Pending...
Tunja_20,Tunja,2018-06-10 15:00:00,2018-06-10 15:00:00,16.35468565707229,13.2,Pico de Demanda Inesperado,1,Pending...
Tunja_15,Tunja,2018-05-25 00:00:00,2018-05-25 00:00:00,16.304802084262047,15.1,Uso Nocturno Inusual,1,Pending...
Tunja_18,Tunja,2018-06-06 06:00:00,2018-06-06 06:00:00,16.27629718551334,41.2,Pico de Demanda Inesperado,1,Pending...
Tunja_118,Tunja,2022-08-01 05:00:00,2022-08-01 05:00:00,16.269170960826163,5.4,Pico de Demanda Inesperado,1,Pending...
Tunja_177,Tunja,2023-10-16 22:00:00,2023-10-16 22:00:00,16.262044736138986,15.6,Pico de Demanda Inesperado,1,Pending...
Tunja_29,Tunja,2018-08-22 01:00:00,2018-08-22 01:00:00,16.197908713954387,14.8,Uso Nocturno Inusual,1,Pending...
Tunja_258,Tunja,2025-08-22 05:00:00,2025-08-22 05:00:00,16.1622775905185,15.6,Pico de Demanda Inesperado,1,Pending...
Tunja_76,Tunja,2019-09-27 02:00:00,2019-09-27 02:00:00,16.1622775905185,18.5,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_47,Chiquinquirá,2020-02-28 12:00:00,2020-02-28 12:00:00,16.0981415683339,40.9,Pico de Demanda Inesperado,1,Pending...
Tunja_168,Tunja,2023-08-06 03:00:00,2023-08-06 03:00:00,16.091015343646724,5.45,Uso Nocturno Inusual,1,Pending...
Tunja_121,Tunja,2022-08-20 04:00:00,2022-08-20 04:00:00,16.07676289427237,5.6,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_44,Chiquinquirá,2020-02-05 13:00:00,2020-02-05 13:00:00,16.069636669585194,55.7,Pico de Demanda Inesperado,1,Pending...
Tunja_220,Tunja,2024-07-07 02:00:00,2024-07-07 02:00:00,16.062510444898017,5.6,Uso Nocturno Inusual,1,Pending...
Tunja_67,Tunja,2019-07-06 03:00:00,2019-07-06 03:00:00,15.991248198026245,6.6,Uso Nocturno Inusual,1,Pending...
Duitama_36,Duitama,2018-12-31 07:00:00,2018-12-31 07:00:00,15.984121973339064,4.1,Consumo Fantasma,1,Pending...
Chiquinquirá_60,Chiquinquirá,2022-03-16 20:00:00,2022-03-16 20:00:00,15.984121973339064,31.0,Pico de Demanda Inesperado,1,Pending...
Tunja_217,Tunja,2024-07-02 18:00:00,2024-07-02 18:00:00,15.962743299277532,5.3,Pico de Demanda Inesperado,1,Pending...
Tunja_167,Tunja,2023-07-30 23:00:00,2023-07-30 23:00:00,15.941364625216,3.9,Consumo Fantasma,1,Pending...
Tunja_233,Tunja,2024-10-29 00:00:00,2024-10-29 00:00:00,15.891481052405757,17.8,Uso Nocturno Inusual,1,Pending...
Tunja_124,Tunja,2022-09-02 03:00:00,2022-09-02 03:00:00,15.855849928969867,21.8,Uso Nocturno Inusual,1,Pending...
Tunja_127,Tunja,2022-09-29 00:00:00,2022-09-29 00:00:00,15.791713906785274,18.7,Uso Nocturno Inusual,1,Pending...
Tunja_263,Tunja,2025-10-12 02:00:00,2025-10-12 02:00:00,15.784587682098094,18.0,Uso Nocturno Inusual,1,Pending...
Tunja_264,Tunja,2025-10-25 01:00:00,2025-10-25 01:00:00,15.763209008036563,20.7,Uso Nocturno Inusual,1,Pending...
Chiquinquirá_71,Chiquinquirá,2022-07-09 11:00:00,2022-07-09 11:00:00,15.734704109287854,6.6,Pico de Demanda Inesperado,1,Pending...
Tunja_28,Tunja,2018-08-14 01:00:00,2018-08-14 01:00:00,15.663441862416075,5.8,Uso Nocturno Inusual,1,Pending...
Tunja_175,Tunja,2023-10-13 04:00:00,2023-10-13 04:00:00,15.613558289605834,16.3,Uso Nocturno Inusual,1,Pending...
Tunja_14,Tunja,2018-05-24 04:00:00,2018-05-24 04:00:00,15.606432064918655,21.8,Uso Nocturno Inusual,1,Pending...
Tunja_49,Tunja,2019-02-16 13:00:00,2019-02-16 13:00:00,15.592179615544303,31.0,Pico de Demanda Inesperado,1,Pending...
Tunja_126,Tunja,2022-09-18 13:00:00,2022-09-18 13:00:00,15.592179615544303,16.7,Pico de Demanda Inesperado,1,Pending...
Tunja_180,Tunja,2023-11-01 01:00:00,2023-11-01 01:00:00,15.563674716795594,18.5,Uso Nocturno Inusual,1,Pending...
Tunja_10,Tunja,2018-04-24 04:00:00,2018-04-24 04:00:00,15.54229604273406,20.8,Uso Nocturno Inusual,1,Pending...
Tunja_26,Tunja,2018-07-23 19:00:00,2018-07-23 19:00:00,15.449655121800754,4.6,Consumo Fantasma,1,Pending...
Tunja_19,Tunja,2018-06-10 08:00:00,2018-06-10 08:00:00,15.428276447739222,17.8,Pico de Demanda Inesperado,1,Pending...
Tunja_23,Tunja,2018-07-09 20:00:00,2018-07-09 20:00:00,15.385519099616154,6.5,Pico de Demanda Inesperado,1,Pending...
Tunja_169,Tunja,2023-08-07 05:00:00,2023-08-07 05:00:00,15.342761751493091,4.5,Consumo Fantasma,1,Pending...
Tunja_187,Tunja,2023-12-07 03:00:00,2023-12-07 03:00:00,15.328509302118736,18.9,Uso Nocturno Inusual,1,Pending...
Tunja_176,Tunja,2023-10-15 14:00:00,2023-10-15 14:00:00,15.32138307743156,14.8,Pico de Demanda Inesperado,1,Pending...
Tunja_129,Tunja,2022-10-17 00:00:00,2022-10-17 00:00:00,15.228742156498251,16.9,Uso Nocturno Inusual,1,Pending...
